TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX000585,AC00150,992.17,2023-02-27T18:23:11,Debit,San Antonio,D000205,90.111.245.138,M007,ATM,43,Doctor,169,1,6215.96,2024-11-04T08:12:19
TX000586,AC00362,94.59,2023-12-01T17:04,Debit,Washington,D000270,47.82.77.181,M085,Online,39,Doctor,34,1,6171.89,2024-11-04T08:10:37
TX000595,AC00051,312.47,2023-05-02T17:24:26,Debit,Milwaukee,D000658,207.157.126.125,M033,ATM,49,Engineer,148,4,9419.27,2024-11-04T08:08:05
TX000596,AC00471,346.11,2023-01-04T17:00:17,Debit,Dallas,D000362,130.92.201.49,M007,Branch,41,Engineer,213,1,9551.64,2024-11-04T08:08:03
TX000597,AC00039,138.06,2023-07-25T17:21:53,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,44,Engineer,159,1,1070.47,2024-11-04T08:06:52
TX000598,AC00274,158.02,2023-09-20T17:09:14,Debit,New York,D000032,60.153.124.80,M026,ATM,49,Engineer,120,1,9374.24,2024-11-04T08:09:57
TX000602,AC00436,329.4,2023-12-25T16:30:09,Debit,Denver,D000692,104.155.121.252,M017,Online,34,Doctor,68,1,9588.07,2024-11-04T08:07:55
TX000603,AC00107,635.4,2023-09-19T16:55,Debit,Denver,D000002,215.97.143.157,M018,ATM,47,Doctor,106,1,1238.11,2024-11-04T08:11:45
TX000610,AC00479,56.12,2023-09-13T18:49:55,Debit,El Paso,D000431,11.167.243.171,M049,ATM,30,Doctor,102,1,8839.67,2024-11-04T08:09:30
TX000612,AC00242,35.16,2023-10-25T17:50:23,Debit,Chicago,D000075,195.237.152.198,M029,Branch,32,Engineer,130,1,8459.18,2024-11-04T08:10:34
TX000616,AC00359,139.03,2023-08-30T18:00:09,Credit,Los Angeles,D000359,147.125.143.41,M076,Online,50,Engineer,81,1,2276.57,2024-11-04T08:11:29
TX000623,AC00354,1162.42,2023-08-23T16:35:42,Credit,Detroit,D000153,62.152.134.92,M009,Online,30,Doctor,45,1,10357.26,2024-11-04T08:09:09
TX000629,AC00358,266.57,2023-07-03T17:56:59,Credit,Boston,D000058,140.94.123.72,M026,Online,39,Engineer,96,1,7180.48,2024-11-04T08:07:10
TX000635,AC00275,340.05,2023-10-27T17:26:53,Debit,Detroit,D000196,163.58.140.206,M038,ATM,43,Engineer,37,1,7234.15,2024-11-04T08:07:43
TX000640,AC00058,320.55,2023-05-01T17:11:47,Debit,Milwaukee,D000549,199.6.127.153,M041,Online,50,Engineer,118,1,438.75,2024-11-04T08:08:14
TX000646,AC00139,50.83,2023-12-18T16:06:14,Credit,Philadelphia,D000421,190.164.160.79,M076,Online,30,Doctor,48,1,9553.42,2024-11-04T08:10:06
TX000648,AC00276,20.22,2023-03-10T18:26:19,Debit,Jacksonville,D000123,170.225.23.251,M003,ATM,43,Engineer,138,1,5515.32,2024-11-04T08:06:32
TX000649,AC00447,50.4,2023-03-27T17:02:44,Debit,San Antonio,D000565,44.197.126.59,M079,Branch,36,Doctor,84,1,1677.01,2024-11-04T08:07:17
TX000651,AC00139,119.61,2023-03-14T16:21:01,Debit,San Diego,D000102,99.205.173.118,M017,ATM,33,Doctor,53,1,9899.94,2024-11-04T08:07:28
TX000653,AC00426,116.58,2023-08-31T16:38:18,Debit,Raleigh,D000646,20.147.6.179,M038,Branch,43,Engineer,247,1,2620.74,2024-11-04T08:06:50
TX000654,AC00423,1919.11,2023-06-27T17:48:25,Debit,Portland,D000191,207.157.126.125,M033,ATM,30,Doctor,161,1,11090.24,2024-11-04T08:10:27
TX000656,AC00458,156.26,2023-01-02T17:49:44,Credit,Virginia Beach,D000134,51.196.87.214,M059,Branch,46,Engineer,160,1,7854.1,2024-11-04T08:09:29
TX000657,AC00014,427.0,2023-07-31T17:04:29,Credit,Oklahoma City,D000629,183.39.94.209,M065,Branch,49,Engineer,163,1,8253.65,2024-11-04T08:07:30
TX000659,AC00054,101.76,2023-02-20T17:27:24,Debit,Philadelphia,D000374,78.69.172.205,M071,Branch,31,Doctor,26,1,6043.25,2024-11-04T08:11:08
TX000660,AC00182,67.57,2023-08-17T16:44:38,Debit,Charlotte,D000498,165.35.58.173,M093,Branch,37,Engineer,107,1,2766.12,2024-11-04T08:11:15
TX000662,AC00006,158.56,2023-02-28T17:28:13,Debit,Sacramento,D000027,218.238.171.184,M087,ATM,33,Doctor,100,1,5401.21,2024-11-04T08:10:48
TX000666,AC00393,152.18,2023-08-07T16:57:22,Credit,Los Angeles,D000637,40.244.94.218,M093,Online,39,Engineer,176,4,2459.84,2024-11-04T08:10:50
TX000667,AC00361,114.35,2023-11-27T16:16:19,Credit,El Paso,D000264,193.221.15.59,M025,Branch,41,Engineer,21,1,469.12,2024-11-04T08:10:13
TX000670,AC00023,126.22,2023-05-04T16:25:15,Debit,Atlanta,D000094,9.230.41.239,M081,ATM,46,Engineer,77,4,6133.41,2024-11-04T08:07:41
TX000671,AC00323,820.15,2023-12-18T16:33:01,Debit,Kansas City,D000281,13.188.62.74,M093,Branch,47,Doctor,181,1,8802.97,2024-11-04T08:10:34
TX000677,AC00232,432.1,2023-03-20T16:28:17,Debit,San Francisco,D000264,182.84.41.229,M048,ATM,49,Engineer,240,1,2114.3,2024-11-04T08:10:16
TX000679,AC00136,642.68,2023-02-17T16:57:11,Debit,Fresno,D000269,56.116.189.0,M034,Branch,50,Doctor,94,1,8461.46,2024-11-04T08:08:38
TX000681,AC00328,139.72,2023-01-16T17:53,Debit,Memphis,D000516,219.98.242.240,M033,Branch,49,Engineer,201,1,5058.83,2024-11-04T08:08:24
TX000682,AC00356,499.99,2023-08-02T16:01:17,Debit,San Jose,D000100,9.230.41.239,M046,Branch,31,Engineer,296,1,8885.0,2024-11-04T08:09:05
TX000686,AC00071,119.3,2023-08-28T16:08:54,Debit,Mesa,D000597,90.111.245.138,M058,Branch,34,Engineer,22,5,319.04,2024-11-04T08:08:55
TX000687,AC00370,280.92,2024-01-01T18:21:50,Debit,Phoenix,D000320,120.170.93.69,M048,Online,41,Doctor,168,1,5298.85,2024-11-04T08:06:41
TX000699,AC00277,470.3,2023-09-12T18:46:45,Debit,Austin,D000695,41.110.46.150,M091,ATM,40,Doctor,88,1,8524.09,2024-11-04T08:08
TX000707,AC00004,642.54,2023-05-10T18:49:20,Debit,Milwaukee,D000663,166.79.195.157,M025,Branch,44,Engineer,28,1,3143.17,2024-11-04T08:10:37
TX000713,AC00173,498.59,2023-01-30T16:20:26,Credit,Oklahoma City,D000604,93.169.212.219,M032,Online,33,Doctor,32,1,5862.99,2024-11-04T08:06:58
TX000717,AC00219,194.29,2023-01-23T16:05:42,Credit,Seattle,D000307,160.65.101.37,M059,Branch,39,Engineer,10,1,2988.41,2024-11-04T08:08:57
TX000720,AC00465,737.34,2023-03-20T17:45:22,Debit,Miami,D000041,93.146.251.20,M006,Online,30,Doctor,34,1,7336.56,2024-11-04T08:08:06
TX000728,AC00012,137.49,2023-07-26T16:54:08,Debit,Fort Worth,D000159,42.61.10.112,M040,ATM,34,Engineer,50,1,4471.05,2024-11-04T08:07:04
TX000731,AC00253,430.35,2023-02-20T17:23:03,Debit,Charlotte,D000096,217.233.219.196,M007,Online,36,Doctor,205,1,354.9,2024-11-04T08:10:51
TX000732,AC00394,230.32,2023-05-15T18:15:33,Debit,Las Vegas,D000272,49.174.157.140,M015,Branch,35,Engineer,56,1,791.46,2024-11-04T08:08:34
TX000736,AC00045,244.64,2023-02-21T18:41:39,Debit,Tucson,D000172,66.255.7.16,M072,Branch,30,Doctor,103,1,9159.56,2024-11-04T08:06:53
TX000737,AC00181,321.93,2023-12-04T18:27:11,Debit,Nashville,D000083,45.241.13.208,M092,ATM,45,Engineer,12,1,4392.73,2024-11-04T08:07:51
TX000739,AC00288,283.23,2023-02-06T16:48:45,Debit,El Paso,D000695,146.69.70.214,M061,Online,40,Engineer,98,1,2008.77,2024-11-04T08:07:38
TX000740,AC00014,346.65,2024-01-01T16:17:13,Debit,Washington,D000077,43.98.242.106,M062,Online,30,Engineer,60,1,6356.96,2024-11-04T08:06:58
TX000751,AC00282,56.35,2023-02-09T16:09,Debit,Charlotte,D000266,166.79.195.157,M033,ATM,44,Doctor,75,1,5095.73,2024-11-04T08:07:36
TX000753,AC00390,142.58,2023-06-19T16:20:51,Debit,San Antonio,D000647,139.23.212.102,M048,ATM,33,Engineer,145,1,7844.23,2024-11-04T08:06:46
TX000756,AC00460,1607.55,2023-09-07T16:27:03,Debit,Phoenix,D000070,94.37.250.128,M031,ATM,31,Engineer,156,1,6227.99,2024-11-04T08:07:33
TX000761,AC00126,319.27,2023-08-07T16:54:58,Debit,San Antonio,D000172,211.97.88.141,M052,ATM,50,Doctor,150,1,10269.78,2024-11-04T08:12:18
TX000762,AC00201,384.1,2023-05-24T18:32:58,Debit,Detroit,D000497,199.103.32.145,M004,Branch,42,Engineer,172,1,672.79,2024-11-04T08:11:42
TX000765,AC00329,542.72,2023-09-04T18:37:57,Credit,Indianapolis,D000573,34.86.220.205,M100,Branch,43,Doctor,92,1,6011.8,2024-11-04T08:08:53
TX000773,AC00093,827.14,2023-01-17T17:25:13,Debit,El Paso,D000645,215.97.143.157,M018,Branch,36,Engineer,265,4,9800.21,2024-11-04T08:08:14
TX000777,AC00354,176.11,2023-08-10T16:48:55,Debit,San Jose,D000566,86.220.59.252,M091,Branch,38,Engineer,105,1,9155.35,2024-11-04T08:10:30
TX000778,AC00358,88.4,2023-11-10T18:02:07,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,46,Engineer,174,1,2567.53,2024-11-04T08:09:41
TX000783,AC00399,300.61,2023-05-01T17:21:46,Debit,El Paso,D000086,165.35.58.173,M006,Online,44,Doctor,51,1,7895.54,2024-11-04T08:11:56
TX000786,AC00211,411.52,2023-01-10T17:40:16,Debit,Los Angeles,D000494,52.1.78.30,M023,ATM,41,Doctor,88,1,11108.39,2024-11-04T08:09:13
TX000787,AC00297,111.21,2023-08-21T18:36:41,Debit,Portland,D000401,216.151.64.40,M076,Branch,35,Doctor,111,1,9088.36,2024-11-04T08:12:12
TX000789,AC00196,260.63,2023-12-20T18:58:27,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,37,Engineer,142,1,7534.73,2024-11-04T08:08:49
TX000801,AC00279,628.36,2023-01-20T16:09:37,Debit,Austin,D000415,196.121.240.10,M005,Online,44,Doctor,108,1,11869.71,2024-11-04T08:07:32
TX000804,AC00380,560.15,2023-08-14T18:01:36,Credit,Memphis,D000493,93.169.212.219,M059,Online,50,Engineer,92,1,817.83,2024-11-04T08:10:51
TX000807,AC00053,24.77,2023-11-01T16:55:58,Credit,Nashville,D000449,223.32.70.156,M002,Online,40,Engineer,17,1,478.23,2024-11-04T08:07:20
TX000808,AC00316,668.67,2023-11-07T17:38:05,Debit,Detroit,D000682,184.59.28.72,M019,Online,44,Doctor,143,4,13446.81,2024-11-04T08:06:29
TX000813,AC00292,161.63,2023-12-25T16:32:44,Debit,San Jose,D000626,34.86.220.205,M077,Online,46,Doctor,276,1,9286.37,2024-11-04T08:08:21
TX000816,AC00365,280.99,2023-02-20T18:03:01,Debit,Houston,D000374,11.167.243.171,M096,Branch,45,Engineer,29,1,9733.59,2024-11-04T08:07:24
TX000818,AC00129,586.85,2023-08-15T16:57:27,Debit,Mesa,D000515,187.199.178.27,M014,ATM,36,Doctor,86,1,6655.15,2024-11-04T08:12:18
TX000825,AC00319,60.99,2023-08-01T17:14:17,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,34,Engineer,58,1,7281.46,2024-11-04T08:07:51
TX000835,AC00397,193.82,2023-04-20T17:52:46,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,37,Engineer,176,1,3886.77,2024-11-04T08:12:09
TX000843,AC00444,226.66,2023-12-27T18:55:13,Debit,Austin,D000644,16.94.155.46,M001,Branch,41,Doctor,168,1,10216.25,2024-11-04T08:07:45
TX000845,AC00241,233.1,2023-01-16T17:28:48,Credit,Nashville,D000472,38.164.132.63,M011,Branch,42,Doctor,37,1,7469.2,2024-11-04T08:11:39
TX000850,AC00370,194.99,2023-12-01T17:01:30,Debit,Jacksonville,D000442,173.232.121.213,M097,Branch,34,Engineer,91,1,1370.03,2024-11-04T08:07:50
TX000851,AC00124,23.4,2023-02-08T18:27:49,Debit,El Paso,D000079,74.58.165.67,M027,ATM,46,Doctor,175,4,14851.28,2024-11-04T08:07:14
TX000852,AC00412,227.5,2023-03-13T16:59:33,Debit,Sacramento,D000227,134.140.85.231,M055,Online,34,Doctor,277,1,11505.35,2024-11-04T08:11:35
TX000854,AC00321,59.51,2023-04-04T16:12:25,Credit,Dallas,D000263,86.220.59.252,M086,Online,36,Doctor,55,1,9955.88,2024-11-04T08:12:18
TX000865,AC00156,261.14,2023-05-15T18:44:04,Debit,San Antonio,D000218,186.135.2.148,M040,ATM,42,Engineer,162,1,6100.08,2024-11-04T08:08:53
TX000866,AC00418,101.81,2023-06-29T17:51:45,Debit,Fort Worth,D000209,160.212.125.105,M087,ATM,45,Doctor,105,1,13872.03,2024-11-04T08:11:23
TX000867,AC00263,98.71,2023-09-18T17:41:29,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,32,Doctor,117,1,10095.23,2024-11-04T08:07:42
TX000869,AC00436,83.39,2023-09-18T16:00:54,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32,Doctor,158,1,13182.11,2024-11-04T08:12:20
TX000870,AC00399,267.55,2023-06-13T16:06:05,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46,Engineer,40,1,4330.04,2024-11-04T08:12:03
TX000872,AC00482,154.32,2024-01-01T16:53:32,Credit,Tucson,D000055,8.244.162.185,M015,ATM,38,Engineer,269,1,6972.5,2024-11-04T08:11:43
TX000879,AC00366,1108.46,2023-08-31T16:16:15,Debit,Los Angeles,D000353,48.89.167.189,M046,Branch,30,Engineer,262,1,9257.04,2024-11-04T08:06:36
TX000881,AC00094,120.17,2023-08-08T17:07:42,Debit,Portland,D000052,47.167.178.158,M023,ATM,49,Doctor,105,1,5403.79,2024-11-04T08:11:50
TX000882,AC00225,220.8,2023-09-06T18:43:52,Debit,Indianapolis,D000532,10.223.224.50,M021,Online,31,Engineer,28,1,8135.31,2024-11-04T08:10
TX000883,AC00474,119.01,2023-03-13T17:26:41,Debit,Philadelphia,D000418,14.200.197.126,M069,ATM,45,Doctor,87,1,9798.26,2024-11-04T08:09:17
TX000886,AC00133,11.46,2023-02-13T16:53:17,Credit,San Francisco,D000315,13.188.62.74,M092,Online,41,Engineer,128,1,2356.71,2024-11-04T08:09:16
TX000888,AC00265,103.08,2023-02-27T16:48:02,Credit,Milwaukee,D000304,66.255.7.16,M096,Branch,49,Engineer,150,1,9251.38,2024-11-04T08:06:42
TX000898,AC00390,16.79,2023-11-06T16:42:34,Credit,Detroit,D000317,204.120.80.105,M023,Online,30,Doctor,146,1,535.15,2024-11-04T08:11:01
TX000903,AC00385,328.34,2023-10-12T16:17:47,Credit,San Diego,D000245,106.244.1.47,M014,Online,42,Engineer,31,1,2840.45,2024-11-04T08:09
TX000908,AC00264,653.97,2023-10-04T17:41:08,Debit,Miami,D000464,141.241.241.128,M067,Online,37,Engineer,100,1,3886.65,2024-11-04T08:11:57
TX000910,AC00438,120.86,2023-11-16T17:57:45,Debit,Colorado Springs,D000035,184.146.10.88,M081,Online,33,Doctor,162,4,13566.58,2024-11-04T08:11:48
TX000914,AC00386,254.21,2023-05-22T16:48:08,Debit,Phoenix,D000487,137.33.78.168,M030,ATM,48,Engineer,46,1,2487.2,2024-11-04T08:10:50
TX000915,AC00171,577.73,2023-11-10T16:26:28,Debit,San Jose,D000527,93.146.251.20,M033,ATM,37,Doctor,63,1,14977.99,2024-11-04T08:06:37
TX000919,AC00136,132.33,2023-11-10T16:32:24,Credit,Phoenix,D000437,88.55.149.101,M004,ATM,35,Engineer,47,1,7457.94,2024-11-04T08:08:40
TX000920,AC00280,672.74,2023-08-10T16:39:33,Credit,Colorado Springs,D000033,169.67.220.37,M068,Branch,46,Engineer,118,1,5386.52,2024-11-04T08:11:42
TX000926,AC00230,697.82,2023-11-27T16:10:37,Debit,New York,D000377,161.25.82.11,M092,Online,44,Engineer,153,1,6824.0,2024-11-04T08:07:11
TX000927,AC00224,302.76,2023-11-16T17:14:01,Debit,Sacramento,D000640,221.23.158.87,M043,ATM,38,Engineer,88,3,8583.39,2024-11-04T08:11:08
TX000933,AC00200,76.51,2023-04-03T16:01:51,Credit,Mesa,D000242,200.22.195.243,M016,Online,49,Engineer,120,4,9475.4,2024-11-04T08:07:51
TX000934,AC00254,32.46,2023-03-10T18:59:46,Debit,Charlotte,D000536,156.187.182.236,M092,Online,31,Doctor,10,1,8656.18,2024-11-04T08:09:33
TX000939,AC00111,35.05,2023-09-27T18:52:36,Debit,Boston,D000589,115.241.186.164,M047,Branch,30,Doctor,105,1,14330.47,2024-11-04T08:07:17
TX000940,AC00157,214.73,2023-11-10T18:28:09,Credit,Los Angeles,D000104,57.166.147.242,M061,ATM,46,Doctor,26,1,5368.42,2024-11-04T08:07:39
TX000942,AC00182,617.66,2023-01-30T16:34:16,Debit,Memphis,D000116,100.4.40.132,M036,ATM,41,Engineer,40,1,5906.58,2024-11-04T08:10:17
TX000944,AC00005,377.92,2023-02-22T17:29:36,Debit,Raleigh,D000360,179.43.245.131,M029,Branch,33,Engineer,204,1,2254.71,2024-11-04T08:06:53
TX000945,AC00459,11.04,2023-02-13T18:17:28,Debit,Phoenix,D000638,168.36.49.167,M036,Online,30,Engineer,43,1,6983.04,2024-11-04T08:10:40
TX000946,AC00432,275.46,2023-07-24T17:09:05,Debit,Fort Worth,D000027,31.75.105.19,M032,ATM,36,Doctor,67,1,9697.75,2024-11-04T08:12:13
TX000948,AC00377,32.34,2023-06-21T16:52:25,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,44,Doctor,45,1,7847.62,2024-11-04T08:09:28
TX000955,AC00395,391.66,2023-07-10T17:29:39,Debit,Fresno,D000271,119.163.214.161,M062,Branch,50,Engineer,103,1,2406.31,2024-11-04T08:06:44
TX000956,AC00225,185.99,2023-04-24T16:49:48,Credit,Fresno,D000674,39.129.125.110,M026,Branch,41,Engineer,53,1,402.45,2024-11-04T08:09:44
TX000959,AC00282,280.61,2023-11-27T16:37:11,Debit,Mesa,D000485,186.135.2.148,M085,ATM,47,Engineer,129,3,7888.76,2024-11-04T08:10:47
TX000963,AC00124,55.86,2023-01-23T17:18:16,Debit,Seattle,D000211,200.136.146.93,M007,Online,39,Engineer,68,1,5346.46,2024-11-04T08:06:59
TX000964,AC00247,10.77,2023-03-08T16:58:31,Debit,Indianapolis,D000253,37.227.215.145,M096,ATM,31,Doctor,178,1,10704.95,2024-11-04T08:10:45
TX000965,AC00297,95.55,2023-04-10T16:25:15,Debit,Louisville,D000595,42.3.3.101,M060,Branch,33,Engineer,51,1,2434.74,2024-11-04T08:10:13
TX000975,AC00111,81.35,2023-01-23T17:39:08,Debit,Houston,D000242,205.69.66.135,M028,Online,41,Engineer,103,1,7192.45,2024-11-04T08:07:04
TX000982,AC00336,460.09,2023-03-06T17:05:25,Credit,Fresno,D000033,188.77.83.72,M081,Online,35,Doctor,146,3,6990.64,2024-11-04T08:08:33
TX000989,AC00035,471.88,2023-10-30T18:44:22,Credit,San Jose,D000317,133.67.250.163,M054,Online,34,Doctor,141,1,14833.34,2024-11-04T08:07
TX000995,AC00488,4.24,2023-04-17T16:46:31,Debit,San Diego,D000226,77.208.193.198,M086,Online,38,Engineer,38,1,7822.73,2024-11-04T08:07:54
TX001000,AC00297,127.8,2023-03-02T16:05:52,Credit,Virginia Beach,D000376,34.169.232.37,M026,Branch,31,Engineer,47,1,8630.99,2024-11-04T08:07:02
TX001001,AC00345,16.73,2023-02-22T17:39:54,Debit,Houston,D000411,27.215.118.94,M073,Online,45,Engineer,48,1,2202.62,2024-11-04T08:09:36
TX001002,AC00458,317.12,2023-12-11T16:03:50,Debit,Fort Worth,D000007,57.232.212.116,M018,Branch,44,Doctor,80,1,14409.74,2024-11-04T08:08:08
TX001005,AC00183,55.12,2023-09-18T16:19:03,Credit,Houston,D000219,152.140.239.181,M021,Online,34,Engineer,261,1,3791.99,2024-11-04T08:11:19
TX001009,AC00075,647.85,2023-12-04T16:31:42,Debit,Omaha,D000574,97.106.5.76,M034,Branch,36,Doctor,121,1,13779.97,2024-11-04T08:09:34
TX001010,AC00013,75.04,2023-07-27T17:04:46,Debit,El Paso,D000037,52.1.78.30,M056,ATM,49,Engineer,178,1,9648.6,2024-11-04T08:07:28
TX001013,AC00257,963.77,2023-07-11T16:45:22,Debit,Louisville,D000382,32.13.122.242,M055,ATM,41,Engineer,248,1,6710.51,2024-11-04T08:10:12
TX001028,AC00394,451.15,2023-02-27T16:47:50,Debit,Colorado Springs,D000245,201.114.165.141,M094,ATM,46,Engineer,175,1,1356.47,2024-11-04T08:10:45
TX001033,AC00164,95.75,2023-07-12T16:54:53,Debit,Los Angeles,D000040,190.92.63.219,M064,Branch,31,Engineer,169,1,337.62,2024-11-04T08:07:32
TX001036,AC00485,617.66,2023-02-16T17:05:58,Debit,Boston,D000253,34.169.232.37,M057,ATM,42,Engineer,128,1,7155.95,2024-11-04T08:08:03
TX001040,AC00284,575.62,2023-06-12T18:30:51,Debit,Oklahoma City,D000682,116.175.11.222,M081,Online,43,Doctor,129,1,234.41,2024-11-04T08:11:33
TX001041,AC00024,84.89,2023-05-22T17:27:11,Debit,San Jose,D000618,201.113.165.203,M018,ATM,37,Engineer,70,1,4735.61,2024-11-04T08:12:16
TX001049,AC00407,122.45,2023-01-16T16:50:13,Debit,New York,D000505,119.43.28.203,M065,Branch,46,Doctor,98,1,7255.49,2024-11-04T08:07:54
TX001053,AC00022,168.0,2023-08-24T16:01:40,Credit,Tucson,D000669,72.128.135.172,M053,Branch,32,Engineer,11,1,3498.58,2024-11-04T08:12:20
TX001062,AC00089,130.4,2023-04-03T16:31:32,Debit,Raleigh,D000373,163.129.70.210,M024,Branch,45,Engineer,63,1,4381.24,2024-11-04T08:09:41
TX001066,AC00041,212.88,2023-05-19T18:44:23,Debit,Fresno,D000663,184.146.10.88,M062,Online,39,Doctor,122,1,7036.72,2024-11-04T08:11:36
TX001067,AC00458,88.38,2023-01-17T16:10:33,Debit,Virginia Beach,D000100,19.20.13.234,M026,ATM,30,Engineer,138,1,3707.82,2024-11-04T08:08:14
TX001068,AC00248,48.77,2023-06-15T17:49:07,Credit,Austin,D000273,110.247.153.70,M013,Online,42,Engineer,51,1,2040.16,2024-11-04T08:08:21
TX001071,AC00249,48.29,2023-09-25T17:58:54,Debit,San Diego,D000295,221.105.243.251,M060,Online,37,Engineer,242,1,8883.4,2024-11-04T08:07:56
TX001075,AC00248,44.54,2023-10-16T16:23:58,Debit,San Antonio,D000046,81.67.222.238,M048,ATM,31,Engineer,164,1,362.4,2024-11-04T08:07:59
TX001079,AC00332,447.42,2023-12-18T16:32:56,Debit,Charlotte,D000279,213.15.9.253,M056,Online,32,Engineer,65,1,6133.22,2024-11-04T08:08:15
TX001086,AC00154,7.82,2023-01-09T17:56:30,Debit,Boston,D000063,40.45.69.120,M090,ATM,36,Engineer,273,1,2240.49,2024-11-04T08:09:35
TX001091,AC00286,7.79,2023-06-16T17:33:15,Debit,Los Angeles,D000214,221.105.243.251,M097,Branch,34,Doctor,298,1,1319.85,2024-11-04T08:09:15
TX001098,AC00295,451.35,2023-09-05T18:45:04,Credit,Baltimore,D000440,42.61.10.112,M028,Branch,47,Engineer,223,1,7707.96,2024-11-04T08:07:07
TX001108,AC00209,167.47,2023-12-01T17:45:19,Debit,Sacramento,D000002,175.166.115.182,M024,ATM,35,Engineer,103,1,2293.13,2024-11-04T08:12:04
TX001109,AC00390,43.65,2023-10-30T16:23:34,Credit,Charlotte,D000236,41.82.55.163,M066,Branch,30,Engineer,212,1,2870.67,2024-11-04T08:11:55
TX001111,AC00345,390.77,2023-10-30T16:02:32,Debit,Portland,D000548,180.224.54.115,M045,Online,44,Doctor,34,1,5500.56,2024-11-04T08:09:06
TX001112,AC00254,508.16,2023-03-28T18:19:10,Debit,Mesa,D000010,7.28.148.225,M038,ATM,39,Engineer,131,1,5609.44,2024-11-04T08:09:54
TX001115,AC00061,362.09,2023-02-27T16:59:07,Debit,New York,D000449,187.52.200.18,M093,Branch,32,Engineer,31,1,6590.28,2024-11-04T08:07:38
TX001116,AC00245,42.58,2023-02-06T16:32:53,Debit,San Jose,D000388,214.247.164.80,M057,Online,30,Doctor,80,1,13485.0,2024-11-04T08:10:23
TX001128,AC00415,4.72,2023-04-17T16:03:52,Debit,Fort Worth,D000610,45.64.74.86,M051,Branch,32,Engineer,20,1,4792.01,2024-11-04T08:09:28
TX001129,AC00279,144.93,2023-05-16T16:32,Debit,Fresno,D000136,141.121.30.32,M093,Branch,42,Engineer,74,1,6887.52,2024-11-04T08:09:18
TX001133,AC00236,185.71,2023-08-07T16:15:16,Debit,Virginia Beach,D000635,32.71.250.58,M084,Branch,48,Engineer,194,1,2679.91,2024-11-04T08:09:41
TX001135,AC00016,26.27,2023-03-17T16:22:52,Credit,Portland,D000332,62.27.235.199,M027,Online,45,Engineer,177,1,8853.93,2024-11-04T08:10:21
TX001141,AC00286,42.72,2023-08-17T16:55:10,Debit,Nashville,D000193,186.135.2.148,M001,ATM,37,Engineer,143,1,2669.66,2024-11-04T08:06:59
TX001142,AC00241,112.72,2023-03-27T16:34:18,Debit,Washington,D000602,189.248.139.91,M028,Branch,31,Doctor,17,1,9630.0,2024-11-04T08:12:19
TX001147,AC00068,958.9,2023-07-04T16:30:15,Debit,Memphis,D000183,160.212.125.105,M097,Branch,31,Engineer,135,1,9977.49,2024-11-04T08:06:56
TX001148,AC00052,409.59,2023-03-20T16:08:11,Debit,Albuquerque,D000430,137.33.78.168,M042,Online,35,Doctor,50,1,14563.02,2024-11-04T08:11:25
TX001152,AC00412,438.59,2023-10-30T17:48:09,Debit,San Jose,D000347,193.217.248.188,M035,Online,37,Engineer,103,1,8994.39,2024-11-04T08:09:32
TX001156,AC00281,501.15,2023-08-21T18:07:14,Debit,Phoenix,D000322,180.224.54.115,M088,Branch,47,Engineer,208,1,8821.84,2024-11-04T08:11:33
TX001164,AC00309,52.04,2023-07-27T16:28:26,Credit,Colorado Springs,D000310,105.87.212.115,M070,Branch,50,Doctor,31,1,8436.12,2024-11-04T08:07:38
TX001168,AC00010,838.57,2023-06-26T16:08:25,Debit,Phoenix,D000430,115.30.82.168,M040,ATM,41,Doctor,273,1,14576.47,2024-11-04T08:11:25
TX001170,AC00477,724.18,2023-02-06T16:07:26,Debit,Fort Worth,D000144,104.155.121.252,M002,Branch,41,Doctor,134,1,10922.78,2024-11-04T08:08:21
TX001173,AC00490,635.91,2023-11-28T16:55:41,Credit,Jacksonville,D000281,155.37.19.43,M074,Branch,46,Doctor,78,1,13267.09,2024-11-04T08:10:43
TX001176,AC00267,254.0,2023-05-15T17:33:32,Debit,Nashville,D000436,49.31.186.82,M098,Branch,35,Doctor,63,1,5788.53,2024-11-04T08:08:07
TX001177,AC00363,436.8,2023-11-16T16:30:01,Debit,Houston,D000033,153.178.166.93,M098,Branch,36,Engineer,213,1,4515.43,2024-11-04T08:06:59
