Transaction ID,AccountId,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IpAddress,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX001776,AC00021,486.61,Credit,2023-11-28T16:17:29,Sacramento,D000334,152.140.239.181,M047,ATM,48,Engineer,130,1,2006.69,2024-11-04T08:06:34
TX001780,AC00349,268.7,Debit,2023-10-03T16:16:01,Milwaukee,D000243,98.39.212.221,M013,ATM,53,Retired,63,1,2104.74,2024-11-04T08:06:40
TX001781,AC00183,637.34,Debit,2023-09-01T16:19:43,Indianapolis,D000304,150.83.4.238,M018,ATM,51,Retired,278,1,5183.5,2024-11-04T08:09:55
TX001782,AC00478,216.76,Credit,2023-11-09T17:26:27,Omaha,D000097,205.69.66.135,M033,Online,47,Engineer,138,1,643.64,2024-11-04T08:09:35
TX001783,AC00398,418.02,Debit,2023-06-06T17:56:44,Los Angeles,D000170,57.141.198.111,M017,ATM,46,Doctor,110,1,11011.86,2024-11-04T08:06:33
TX001784,AC00380,292.03,Credit,2023-09-04T16:20:20,Memphis,D000659,167.104.180.235,M050,ATM,46,Engineer,154,1,951.33,2024-11-04T08:07:11
TX001788,AC00319,253.46,Debit,2023-05-22T16:27:35,Memphis,D000057,8.243.4.138,M046,ATM,45,Engineer,60,1,1338.95,2024-11-04T08:07:11
TX001794,AC00432,11.09,Debit,2023-10-31T16:54:40,Charlotte,D000137,41.110.46.150,M094,Branch,51,Engineer,95,1,2990.05,2024-11-04T08:10:21
TX001797,AC00146,1135.8,Debit,2023-09-06T16:03:15,San Diego,D000485,16.131.3.140,M004,ATM,30,Doctor,250,1,13534.3,2024-11-04T08:07:14
TX001798,AC00359,297.6,Debit,2023-10-03T16:48:49,Milwaukee,D000255,192.95.36.246,M099,Online,39,Doctor,162,1,1461.17,2024-11-04T08:09:49
TX001799,AC00164,683.75,Debit,2023-02-20T18:56:31,Las Vegas,D000312,190.92.63.219,M073,Branch,32,Doctor,106,1,6333.72,2024-11-04T08:07:48
TX001800,AC00079,21.4,Credit,2023-02-13T16:14,Kansas City,D000168,115.241.186.164,M009,Online,48,Engineer,129,1,8551.6,2024-11-04T08:12:21
TX001804,AC00179,216.03,Debit,2023-10-27T18:28:05,Boston,D000160,90.111.245.138,M042,ATM,42,Doctor,300,1,10462.77,2024-11-04T08:09:44
TX001809,AC00339,291.09,Debit,2023-11-20T18:53:47,El Paso,D000588,49.31.186.82,M019,Branch,48,Engineer,73,1,6312.79,2024-11-04T08:08:42
TX001815,AC00397,18.3,Debit,2023-02-13T16:21:46,Mesa,D000315,168.55.35.243,M011,Online,48,Engineer,155,1,3733.52,2024-11-04T08:08:03
TX001816,AC00355,317.94,Debit,2023-01-25T17:46:40,Los Angeles,D000335,170.54.231.239,M091,ATM,54,Engineer,124,1,2996.51,2024-11-04T08:11:41
TX001817,AC00188,179.38,Debit,2023-03-13T17:16:57,Mesa,D000218,199.59.68.207,M028,Online,40,Doctor,173,1,11666.18,2024-11-04T08:10:30
TX001819,AC00094,13.92,Debit,2023-05-29T17:30:14,Los Angeles,D000553,92.214.76.157,M024,ATM,37,Engineer,209,1,2735.84,2024-11-04T08:09:58
TX001822,AC00102,54.8,Debit,2023-06-01T16:15:49,Albuquerque,D000168,87.50.72.69,M093,Branch,34,Engineer,140,1,4943.49,2024-11-04T08:08:57
TX001825,AC00289,93.82,Debit,2023-06-26T17:37:20,San Diego,D000018,16.250.113.156,M006,Online,39,Engineer,176,1,8422.06,2024-11-04T08:11:15
TX001827,AC00493,178.39,Debit,2023-08-15T18:22:03,Tucson,D000257,65.27.212.129,M080,Online,34,Engineer,98,1,8469.43,2024-11-04T08:09:32
TX001829,AC00281,36.09,Debit,2023-06-16T16:19:02,Columbus,D000334,94.88.45.190,M095,Branch,53,Doctor,167,1,12319.26,2024-11-04T08:07:59
TX001830,AC00020,91.77,Debit,2023-03-15T17:39:11,Omaha,D000504,93.160.83.196,M042,Branch,51,Doctor,174,1,9240.73,2024-11-04T08:07:12
TX001831,AC00396,198.92,Debit,2023-10-23T16:47:56,Milwaukee,D000301,4.101.189.38,M020,Online,36,Engineer,100,1,2854.66,2024-11-04T08:10:19
TX001835,AC00349,1.14,Debit,2023-10-23T16:15:08,Indianapolis,D000159,93.218.115.132,M071,Branch,43,Doctor,137,1,13913.92,2024-11-04T08:11:37
TX001837,AC00197,56.11,Debit,2023-03-27T17:25:28,Boston,D000668,133.63.96.21,M025,Branch,36,Doctor,109,1,11123.65,2024-11-04T08:06:58
TX001838,AC00219,118.1,Debit,2023-09-25T16:07:30,Fort Worth,D000274,62.27.235.199,M058,ATM,50,Engineer,50,1,7976.6,2024-11-04T08:12:07
TX001840,AC00035,813.78,Credit,2023-08-07T17:42:03,Atlanta,D000627,101.90.40.193,M012,ATM,54,Doctor,55,1,14935.5,2024-11-04T08:08:31
TX001847,AC00300,103.15,Debit,2023-08-30T17:56:47,San Diego,D000658,161.177.41.214,M010,Branch,51,Doctor,179,1,11388.15,2024-11-04T08:07:27
TX001848,AC00301,505.6,Debit,2023-02-14T17:56:46,Denver,D000331,104.155.121.252,M021,Branch,52,Retired,183,1,5347.57,2024-11-04T08:10:09
TX001849,AC00154,371.86,Debit,2023-02-20T17:28:57,Miami,D000147,41.110.46.150,M073,ATM,46,Doctor,91,1,1329.45,2024-11-04T08:08:19
TX001850,AC00201,14.26,Debit,2023-11-27T17:04:28,Virginia Beach,D000122,62.152.134.92,M094,Branch,50,Engineer,37,1,2475.65,2024-11-04T08:09:14
TX001851,AC00004,13.16,Debit,2023-05-01T17:36:10,Mesa,D000098,161.177.41.214,M084,Branch,43,Engineer,98,1,1019.46,2024-11-04T08:10:30
TX001852,AC00237,167.92,Debit,2023-06-26T17:54:14,Memphis,D000671,214.125.131.88,M050,ATM,40,Doctor,136,2,14321.73,2024-11-04T08:08:14
TX001855,AC00483,150.3,Debit,2023-08-07T17:25:53,Las Vegas,D000362,188.77.83.72,M077,Online,41,Doctor,204,1,14371.08,2024-11-04T08:08:30
TX001856,AC00288,23.7,Debit,2023-10-26T17:51:32,San Francisco,D000142,200.13.225.150,M071,ATM,46,Doctor,32,1,7947.44,2024-11-04T08:11:44
TX001857,AC00134,49.59,Debit,2023-08-25T16:45:20,Boston,D000679,18.92.67.57,M089,Branch,48,Engineer,147,1,6037.03,2024-11-04T08:09:56
TX001861,AC00228,11.06,Debit,2023-11-01T17:59:04,Colorado Springs,D000153,30.229.179.194,M037,ATM,34,Engineer,13,3,2782.21,2024-11-04T08:07:08
TX001862,AC00131,88.29,Credit,2023-01-20T16:46:06,Houston,D000101,194.29.57.163,M039,Online,50,Engineer,287,1,5245.93,2024-11-04T08:09:17
TX001864,AC00017,103.48,Debit,2023-01-30T16:04:17,Baltimore,D000640,1.98.25.114,M095,ATM,32,Engineer,33,1,6494.25,2024-11-04T08:09:34
TX001867,AC00073,31.06,Debit,2023-11-20T16:59:13,Kansas City,D000308,41.0.10.107,M072,ATM,46,Doctor,61,1,11014.25,2024-11-04T08:07:24
TX001868,AC00353,7.61,Debit,2023-09-21T18:13:38,Atlanta,D000531,40.192.99.27,M022,ATM,50,Doctor,163,1,6275.0,2024-11-04T08:08:10
TX001869,AC00209,276.16,Credit,2023-02-13T16:14:17,Portland,D000024,64.15.0.66,M019,ATM,53,Retired,71,1,1733.34,2024-11-04T08:11:57
TX001871,AC00439,369.44,Debit,2023-11-20T17:11:02,Detroit,D000572,26.113.209.69,M094,Online,34,Engineer,19,1,5018.67,2024-11-04T08:08:32
TX001874,AC00394,36.74,Debit,2023-02-06T17:21:37,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,2024-11-04T08:07:57
TX001876,AC00144,132.48,Debit,2023-08-09T18:38:49,Charlotte,D000097,44.197.126.59,M062,Branch,36,Engineer,101,1,9313.05,2024-11-04T08:07:12
TX001877,AC00169,136.48,Debit,2023-08-14T16:46:26,Charlotte,D000119,100.137.90.188,M079,Online,52,Engineer,138,4,4618.53,2024-11-04T08:09:36
TX001878,AC00285,203.76,Debit,2023-10-02T16:33:09,Colorado Springs,D000088,221.105.243.251,M012,Branch,55,Retired,37,1,6747.16,2024-11-04T08:09:45
TX001880,AC00460,0.84,Debit,2024-01-01T16:45:56,Austin,D000527,136.172.149.77,M036,ATM,52,Engineer,31,1,2207.54,2024-11-04T08:07:14
TX001883,AC00320,182.29,Debit,2023-05-10T16:55:57,San Diego,D000193,13.30.106.126,M032,Online,54,Doctor,123,1,522.39,2024-11-04T08:08:24
TX001884,AC00462,184.51,Credit,2023-09-04T16:34:53,Portland,D000445,169.67.220.37,M021,Online,54,Doctor,118,1,9381.64,2024-11-04T08:09:30
TX001887,AC00448,72.5,Debit,2023-04-10T17:48:18,Fort Worth,D000431,201.113.165.203,M053,ATM,40,Doctor,30,1,12723.62,2024-11-04T08:11:48
TX001889,AC00181,22.15,Debit,2023-05-03T16:26:08,Denver,D000452,83.182.211.68,M065,Branch,44,Doctor,73,1,7451.83,2024-11-04T08:11:03
TX001895,AC00143,447.83,Credit,2023-08-15T16:22:06,Atlanta,D000590,162.151.179.167,M030,Branch,53,Doctor,88,1,13273.08,2024-11-04T08:07:29
TX001897,AC00168,77.83,Credit,2023-12-27T16:40:01,Kansas City,D000319,34.86.220.205,M067,Branch,49,Engineer,146,1,2471.53,2024-11-04T08:10:31
TX001900,AC00185,868.05,Credit,2023-01-12T16:35:36,San Diego,D000255,197.52.3.107,M024,Online,49,Engineer,119,1,3931.03,2024-11-04T08:09:57
TX001906,AC00217,40.83,Debit,2023-08-16T16:40:51,Indianapolis,D000627,1.238.163.61,M040,ATM,48,Engineer,24,1,3944.12,2024-11-04T08:12:04
TX001909,AC00456,494.66,Debit,2023-06-19T16:59:35,Houston,D000500,133.63.96.21,M009,Online,33,Doctor,110,1,5531.93,2024-11-04T08:06:25
TX001914,AC00290,41.93,Debit,2023-02-13T16:44:18,Fresno,D000600,211.45.75.44,M055,ATM,48,Engineer,136,1,5081.26,2024-11-04T08:06:24
TX001919,AC00463,79.33,Credit,2023-12-06T16:10,Las Vegas,D000154,64.15.0.66,M026,Online,51,Doctor,109,1,14798.1,2024-11-04T08:07:06
TX001920,AC00030,76.89,Debit,2023-05-10T17:49:57,Chicago,D000671,199.103.32.145,M011,ATM,55,Doctor,132,1,7374.26,2024-11-04T08:10:31
TX001925,AC00492,129.35,Debit,2023-08-28T16:31:48,Las Vegas,D000631,179.43.245.131,M040,ATM,52,Engineer,130,1,7166.88,2024-11-04T08:09:41
TX001930,AC00269,114.03,Debit,2023-11-24T16:30:21,Portland,D000010,10.191.172.154,M081,ATM,51,Doctor,172,1,13388.56,2024-11-04T08:11:42
TX001932,AC00070,31.19,Debit,2023-04-25T16:23:59,Charlotte,D000410,93.160.83.196,M023,ATM,52,Engineer,74,1,5545.96,2024-11-04T08:09:33
TX001937,AC00064,571.93,Debit,2023-09-20T17:44:37,Washington,D000230,113.137.153.101,M048,Online,52,Retired,119,1,4026.03,2024-11-04T08:06:42
TX001940,AC00363,533.61,Debit,2023-12-20T16:17:11,Mesa,D000324,66.255.7.16,M043,Online,48,Engineer,115,1,3656.93,2024-11-04T08:11:43
TX001941,AC00196,428.62,Debit,2023-06-05T16:02:04,Raleigh,D000039,71.93.189.160,M028,Branch,55,Retired,72,1,3473.24,2024-11-04T08:10:24
TX001944,AC00213,117.25,Credit,2023-04-03T16:35:30,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68,2024-11-04T08:08:29
TX001945,AC00165,135.27,Debit,2023-08-10T16:16:41,Atlanta,D000526,166.79.195.157,M050,ATM,48,Doctor,131,1,9410.51,2024-11-04T08:09:32
TX001946,AC00299,185.1,Debit,2023-08-08T16:21:01,Albuquerque,D000664,211.97.88.141,M005,Branch,53,Retired,23,1,6115.63,2024-11-04T08:10:41
TX001947,AC00119,113.54,Debit,2023-09-22T16:42:46,Columbus,D000006,155.19.119.0,M036,Online,38,Engineer,273,1,5581.21,2024-11-04T08:08:45
TX001949,AC00100,224.22,Debit,2023-01-23T18:45,Fresno,D000421,148.234.210.167,M086,Branch,53,Doctor,37,1,8400.87,2024-11-04T08:12:18
TX001953,AC00350,1496.57,Debit,2023-02-27T16:18:28,Memphis,D000139,182.84.41.229,M092,Online,33,Engineer,95,1,969.06,2024-11-04T08:06:37
TX001955,AC00231,310.09,Debit,2023-11-24T16:49:29,Detroit,D000405,89.18.54.235,M068,Branch,36,Doctor,166,1,9962.5,2024-11-04T08:10:52
TX001956,AC00449,80.38,Debit,2023-03-06T16:25:52,Kansas City,D000686,1.238.163.61,M064,Online,52,Doctor,116,1,9662.88,2024-11-04T08:09:54
TX001963,AC00427,118.06,Credit,2023-05-24T17:07:57,Las Vegas,D000441,7.146.35.122,M082,Branch,32,Doctor,31,1,13560.63,2024-11-04T08:07:10
TX001965,AC00370,78.93,Debit,2023-02-17T16:41:31,Mesa,D000602,211.45.75.44,M099,ATM,38,Doctor,145,1,9916.24,2024-11-04T08:12:17
TX001967,AC00293,87.85,Debit,2023-12-13T17:25:54,Colorado Springs,D000654,184.146.10.88,M062,Branch,49,Engineer,63,1,3753.24,2024-11-04T08:07:16
TX001968,AC00203,1001.83,Debit,2023-07-17T17:46:06,Philadelphia,D000220,89.18.54.235,M051,Online,31,Doctor,55,1,9733.83,2024-11-04T08:11:43
TX001970,AC00189,146.55,Debit,2023-08-03T18:35:54,Virginia Beach,D000163,82.75.200.117,M002,Online,54,Retired,124,5,4087.44,2024-11-04T08:07:38
TX001975,AC00195,584.98,Credit,2023-06-12T16:25:22,Chicago,D000175,201.95.180.152,M093,Branch,55,Retired,121,1,6521.05,2024-11-04T08:07:59
TX001979,AC00327,1225.5,Credit,2023-11-27T16:02:08,Las Vegas,D000507,156.187.182.236,M066,Online,50,Doctor,109,1,8611.17,2024-11-04T08:11:41
TX001984,AC00088,295.93,Debit,2023-02-20T17:26:39,Boston,D000414,145.179.219.57,M021,Branch,36,Doctor,117,1,1050.63,2024-11-04T08:09:56
TX001987,AC00188,92.5,Credit,2023-09-25T16:22:10,Seattle,D000520,113.137.153.101,M080,Online,40,Engineer,70,1,6295.45,2024-11-04T08:08:25
TX001988,AC00225,97.74,Credit,2023-09-04T16:46:29,Los Angeles,D000211,218.238.171.184,M046,Online,41,Engineer,137,1,4113.63,2024-11-04T08:07:15
TX001995,AC00114,77.57,Debit,2023-12-13T17:02:21,Atlanta,D000441,136.104.90.223,M091,Online,49,Doctor,225,1,12801.93,2024-11-04T08:07:54
TX002000,AC00261,27.64,Debit,2023-06-09T17:14:26,New York,D000044,208.142.57.37,M065,Online,54,Engineer,23,1,7498.51,2024-11-04T08:08:22
TX002003,AC00245,178.55,Debit,2023-12-15T16:16:30,Houston,D000630,16.250.113.156,M076,Branch,55,Engineer,67,1,7568.4,2024-11-04T08:12:21
TX002020,AC00113,643.02,Credit,2023-10-02T17:47:19,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,2024-11-04T08:07:01
TX002021,AC00390,98.48,Debit,2023-02-16T17:14:41,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,2024-11-04T08:11:29
TX002022,AC00345,889.01,Debit,2023-08-29T17:55:07,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88,2024-11-04T08:11:23
TX002030,AC00237,885.33,Credit,2023-08-22T18:41:50,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,2024-11-04T08:10:03
TX002032,AC00165,42.26,Debit,2023-10-26T16:19:25,Raleigh,D000214,59.132.247.252,M080,ATM,44,Doctor,171,1,268.77,2024-11-04T08:09:35
TX002033,AC00438,166.06,Debit,2023-07-14T16:06:06,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,2024-11-04T08:07:04
TX002034,AC00435,357.72,Debit,2023-08-07T17:29:48,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,2024-11-04T08:11:19
TX002037,AC00427,162.36,Debit,2023-11-22T16:10:32,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,2024-11-04T08:09:02
TX002038,AC00230,584.82,Credit,2023-10-17T16:11:26,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1,2024-11-04T08:09:47
TX002050,AC00317,864.72,Credit,2023-08-25T16:35:39,Detroit,D000622,161.71.2.223,M018,Branch,34,Engineer,58,1,7379.38,2024-11-04T08:11:10
TX002055,AC00500,156.86,Debit,2023-01-30T16:37:53,Charlotte,D000168,11.167.243.171,M099,ATM,51,Doctor,102,1,14453.35,2024-11-04T08:10:27
TX002056,AC00292,120.67,Debit,2023-12-25T18:16:39,Colorado Springs,D000119,214.247.164.80,M040,ATM,42,Doctor,233,1,5374.54,2024-11-04T08:12:08
TX002059,AC00391,328.39,Debit,2023-11-09T16:47:01,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,2024-11-04T08:11:57
TX002065,AC00427,86.07,Debit,2023-11-20T18:40:45,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56,2024-11-04T08:12:19
TX002071,AC00158,446.83,Credit,2023-06-26T18:51:31,Miami,D000378,77.92.193.22,M051,Branch,55,Retired,143,1,1623.5,2024-11-04T08:09:33
TX002073,AC00492,81.11,Debit,2023-10-16T18:07:26,Charlotte,D000402,51.250.46.149,M044,Online,48,Engineer,110,1,2051.37,2024-11-04T08:07:46
TX002079,AC00256,506.83,Debit,2023-04-24T17:27:12,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,9975.79,2024-11-04T08:07:31
TX002080,AC00054,738.94,Debit,2023-10-09T18:54:21,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,13856.18,2024-11-04T08:08:51
TX002081,AC00492,180.36,Credit,2023-05-30T16:12:10,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,9905.23,2024-11-04T08:06:40
TX002084,AC00204,720.46,Debit,2023-12-07T16:10:40,Tucson,D000280,19.20.13.234,M068,Branch,54,Retired,44,1,3101.54,2024-11-04T08:08:35
TX002091,AC00442,258.21,Debit,2023-11-27T17:19:31,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,2024-11-04T08:10:11
TX002092,AC00228,1079.11,Debit,2023-05-05T16:42:25,Las Vegas,D000203,209.214.250.164,M042,Online,53,Engineer,211,1,2038.31,2024-11-04T08:07:41
TX002098,AC00251,1026.46,Debit,2023-06-21T16:40:17,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,3134.47,2024-11-04T08:07:24
TX002099,AC00481,25.29,Debit,2023-07-27T18:34:19,Miami,D000111,41.82.55.163,M005,Online,50,Engineer,125,1,5374.69,2024-11-04T08:06:44
TX002100,AC00239,123.35,Credit,2023-08-11T17:00:56,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,2024-11-04T08:09:58
TX002103,AC00054,122.85,Credit,2023-11-29T17:38:53,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,13185.39,2024-11-04T08:07
TX002108,AC00190,46.6,Debit,2023-08-30T17:54:55,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,1562.9,2024-11-04T08:06:23
TX002111,AC00126,175.05,Debit,2023-01-02T17:05:16,San Francisco,D000299,24.129.74.189,M068,Online,39,Engineer,34,1,1447.35,2024-11-04T08:08:09
TX002116,AC00430,101.51,Credit,2023-03-23T16:17:51,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,3052.47,2024-11-04T08:11:54
TX002124,AC00014,10.3,Debit,2023-12-07T16:59:06,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32,2024-11-04T08:10:12
TX002125,AC00039,737.46,Credit,2023-01-03T16:28:03,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16,2024-11-04T08:07:37
TX002126,AC00021,416.55,Debit,2023-05-05T17:31:53,Oklahoma City,D000430,188.205.152.176,M038,Online,33,Engineer,73,1,922.96,2024-11-04T08:07:20
TX002130,AC00304,1154.79,Debit,2023-08-02T17:52:47,Columbus,D000585,97.4.209.133,M006,ATM,51,Doctor,108,1,6180.3,2024-11-04T08:11:47
TX002131,AC00098,215.13,Debit,2023-01-05T16:02:42,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,2024-11-04T08:08:16
TX002133,AC00274,341.88,Debit,2023-06-14T16:34:43,Austin,D000321,3.11.254.2,M053,ATM,43,Engineer,89,1,4159.52,2024-11-04T08:11
TX002135,AC00064,50.43,Debit,2023-07-10T16:06:28,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,2024-11-04T08:09:10
TX002137,AC00055,299.03,Debit,2023-01-19T17:27:01,Columbus,D000383,193.221.15.59,M018,Branch,39,Engineer,52,1,1381.28,2024-11-04T08:10:02
TX002139,AC00037,173.45,Debit,2023-12-25T16:25:43,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,2024-11-04T08:07:11
TX002142,AC00164,738.68,Debit,2023-03-07T16:36:08,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,2024-11-04T08:11:40
TX002144,AC00402,75.77,Debit,2023-08-07T17:48:31,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,2024-11-04T08:09:47
TX002146,AC00116,5.29,Debit,2023-03-08T18:51:57,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89,2024-11-04T08:09:14
TX002147,AC00145,97.63,Credit,2023-05-15T16:05:06,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,2024-11-04T08:11:10
TX002149,AC00021,734.86,Credit,2023-12-08T16:36:30,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,2024-11-04T08:08:49
TX002150,AC00110,1250.94,Debit,2023-02-28T17:45:06,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,11565.97,2024-11-04T08:08:33
TX002151,AC00284,84.28,Debit,2023-06-12T17:09:17,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,2024-11-04T08:07:40
TX002153,AC00065,202.49,Credit,2023-12-28T16:30:32,Virginia Beach,D000171,93.52.44.101,M050,ATM,48,Engineer,69,1,7447.1,2024-11-04T08:08:28
TX002157,AC00355,275.59,Credit,2023-10-10T16:49:03,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,2024-11-04T08:10:12
TX002159,AC00105,136.82,Debit,2023-08-25T18:24:06,Chicago,D000541,49.31.186.82,M091,Branch,31,Engineer,14,1,6229.13,2024-11-04T08:08:03
TX002161,AC00297,179.38,Debit,2023-08-10T18:31,Chicago,D000499,112.56.160.202,M074,Online,30,Engineer,28,1,8741.51,2024-11-04T08:08:34
TX002163,AC00205,26.3,Debit,2023-12-12T16:57:29,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,2024-11-04T08:09:28
TX002165,AC00064,182.42,Debit,2023-03-22T16:59:56,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,2024-11-04T08:10:41
TX002166,AC00344,716.62,Debit,2023-04-10T16:04:28,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,2024-11-04T08:10:05
TX002170,AC00020,592.24,Debit,2023-10-16T16:49:07,Tucson,D000201,159.37.30.154,M034,ATM,52,Doctor,140,1,9817.05,2024-11-04T08:07:20
TX002171,AC00202,200.19,Credit,2023-07-18T18:11:40,San Antonio,D000398,177.172.184.163,M030,Branch,52,Retired,108,1,4389.96,2024-11-04T08:12:17
TX002173,AC00139,345.86,Debit,2023-11-20T16:41:44,Omaha,D000448,96.162.11.85,M069,ATM,51,Retired,145,1,1504.64,2024-11-04T08:09:26
TX002176,AC00267,162.1,Debit,2023-12-06T17:34:01,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,2024-11-04T08:08:09
TX002179,AC00220,38.41,Debit,2023-04-11T16:06:20,Denver,D000449,158.135.64.240,M068,ATM,40,Doctor,117,1,9129.68,2024-11-04T08:07:27
TX002180,AC00276,53.52,Debit,2023-03-31T16:18:37,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,2024-11-04T08:08:36
TX002185,AC00159,230.51,Credit,2023-02-17T18:01:18,Memphis,D000599,42.219.228.159,M062,Branch,51,Engineer,56,1,9522.37,2024-11-04T08:10:49
TX002187,AC00257,512.76,Debit,2023-04-11T16:37:54,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36,2024-11-04T08:07:06
TX002188,AC00353,151.37,Debit,2023-04-03T16:55:21,Baltimore,D000017,104.155.121.252,M044,ATM,54,Engineer,53,1,8356.08,2024-11-04T08:08:41
TX002194,AC00101,54.91,Credit,2023-02-13T16:08:58,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27,2024-11-04T08:07:25
TX002197,AC00496,58.94,Debit,2023-01-16T16:16:42,Miami,D000686,56.116.189.0,M046,Online,30,Engineer,26,1,4575.98,2024-11-04T08:08:38
TX002201,AC00219,68.68,Debit,2023-09-18T16:15:19,Sacramento,D000362,195.226.203.234,M094,Online,49,Engineer,141,1,4718.51,2024-11-04T08:06:27
TX002203,AC00133,240.03,Debit,2023-02-27T17:25:09,Atlanta,D000575,211.45.75.44,M079,Online,33,Engineer,31,1,7807.73,2024-11-04T08:09:41
TX002205,AC00358,474.77,Debit,2023-10-06T18:26:45,Boston,D000164,65.124.242.67,M038,Online,46,Engineer,284,1,8494.53,2024-11-04T08:06:24
TX002207,AC00464,243.85,Debit,2023-12-20T16:41:44,Omaha,D000300,197.162.55.147,M082,Branch,39,Engineer,43,1,4576.78,2024-11-04T08:08:53
TX002208,AC00430,5.76,Debit,2023-08-28T17:13:52,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79,2024-11-04T08:09:21
TX002209,AC00071,435.08,Debit,2023-07-24T16:01:27,San Francisco,D000513,109.211.212.135,M038,Online,55,Engineer,78,1,2103.41,2024-11-04T08:11:15
TX002211,AC00349,23.14,Credit,2023-11-15T17:23:40,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54,2024-11-04T08:09:21
TX002213,AC00228,21.21,Debit,2023-12-04T16:20:16,Nashville,D000338,105.87.212.115,M063,Online,55,Engineer,37,1,9575.42,2024-11-04T08:07:18
TX002214,AC00024,423.53,Credit,2023-08-10T17:08:52,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,2024-11-04T08:07:23
TX002220,AC00140,152.42,Debit,2023-10-23T16:45:37,San Jose,D000164,38.166.40.246,M057,ATM,42,Doctor,176,1,9141.79,2024-11-04T08:12:18
TX002221,AC00095,395.77,Credit,2023-02-27T16:24:11,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,2024-11-04T08:08:17
TX002225,AC00143,281.47,Debit,2023-08-18T17:02:15,Philadelphia,D000469,100.198.165.4,M029,ATM,34,Engineer,142,1,4437.48,2024-11-04T08:11:13
TX002227,AC00273,30.48,Credit,2023-12-04T16:27:11,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,2024-11-04T08:07:38
TX002229,AC00337,453.09,Debit,2023-06-05T16:24:22,San Jose,D000149,81.222.37.186,M088,Branch,48,Doctor,97,1,6708.65,2024-11-04T08:08:12
